,productId,0,1,2,3,4,5,6,7,8,9
227,261498,4,0,0,0,0,0,0,0,0,0
228,261529,1,0,0,0,0,0,0,0,0,0
229,261565,1,0,0,0,0,0,0,0,0,0
230,261659,1,0,0,0,0,0,0,0,0,0
231,261675,23,0,0,0,0,0,0,0,0,0
232,263539,1,0,0,0,0,0,0,0,0,0
233,263543,5,0,0,0,0,0,0,0,0,0
234,263544,5,0,0,0,0,0,0,0,0,0
235,263545,9,0,0,0,0,0,0,0,0,0
236,263548,2,0,0,0,0,0,0,0,0,0
237,263556,6,0,0,0,0,0,0,0,0,0
238,263559,1,0,0,0,0,0,0,0,0,0
239,263595,13,0,0,0,0,0,0,0,0,0
240,263684,2,0,0,0,0,0,0,0,0,0
241,263689,5,0,0,0,0,0,0,0,0,0
242,263691,1,0,0,0,0,0,0,0,0,0
243,263710,1,0,0,0,0,0,0,0,0,0
244,263753,1,0,0,0,0,0,0,0,0,0
245,264245,2,0,0,0,0,0,0,0,0,0
246,264389,1,0,0,0,0,0,0,0,0,0
247,264390,3,0,0,0,0,0,0,0,0,0
248,264393,5,0,0,0,0,0,0,0,0,0
249,264394,1,0,0,0,0,0,0,0,0,0
250,264395,3,0,0,0,0,0,0,0,0,0
251,264396,2,0,0,0,0,0,0,0,0,0
252,264399,1,0,0,0,0,0,0,0,0,0
253,264471,2,0,0,0,0,0,0,0,0,0
254,264501,7,0,0,0,0,0,0,0,0,0
255,264775,1,0,0,0,0,0,0,0,0,0
256,264887,2,0,0,0,0,0,0,0,0,0
257,264909,6,0,0,0,0,0,0,0,0,0
258,264910,8,0,1,0,0,0,3,0,0,0
259,264913,1,0,0,0,0,0,0,0,0,0
260,264915,5,0,1,0,0,0,0,0,0,0
261,264917,5,0,0,0,0,0,0,0,0,0
262,264924,1,0,0,0,0,0,0,0,0,0
263,264933,1,0,0,0,0,0,0,0,0,0
264,264934,3,0,1,0,0,0,3,0,0,0
265,264936,6,0,0,0,0,0,0,0,0,0
266,264937,6,0,0,0,0,0,0,0,0,0
267,264941,1,0,0,0,0,0,0,0,0,0
268,264964,2,0,0,0,0,0,0,0,0,0
269,264965,7,0,0,0,0,0,0,0,0,0
270,264970,1,0,0,0,0,0,0,0,0,0
271,265010,3,0,0,0,0,0,0,0,0,0
272,265306,1,0,0,0,0,0,0,0,0,0
273,265411,2,0,0,0,0,0,0,0,0,0
274,265418,1,0,0,0,0,0,0,0,0,0
275,265512,1,0,0,0,0,0,1,0,0,0
276,265522,3,0,0,0,0,0,0,0,0,0
277,265526,2,0,0,0,0,0,0,0,0,0
278,265528,1,0,0,0,0,0,0,0,0,0
279,265559,1,0,0,0,0,0,0,0,0,0
280,265569,2,0,0,0,0,0,0,0,0,0
281,265597,1,0,0,0,0,0,0,0,0,0
282,265628,2,0,0,0,0,0,0,0,0,0
283,266594,1,0,0,0,0,0,0,0,0,0
284,266616,2,0,0,0,0,0,0,0,0,0
285,266704,1,0,0,0,0,0,0,0,0,0
286,266710,6,0,0,0,0,0,0,0,0,0
287,266727,6,0,0,0,0,0,0,0,0,0
288,266728,6,0,0,0,0,0,0,0,0,0
289,266919,5,0,0,0,0,0,0,0,0,0
290,266963,1,0,0,0,0,0,0,0,0,0
291,266974,0,0,0,0,0,0,4,0,0,0
292,266979,5,0,0,0,0,0,0,0,0,0
293,266981,1,0,0,0,0,0,0,0,0,0
294,266989,5,0,0,0,0,0,0,0,0,0
295,267003,6,0,0,0,0,0,0,0,0,0
296,267005,1,0,0,0,0,0,0,0,0,0
297,267072,1,0,0,0,0,0,0,0,0,0
298,267073,6,0,0,0,0,0,0,0,0,0
299,267074,1,0,0,0,0,0,0,0,0,0
300,267365,1,0,0,0,0,0,0,0,0,0
301,267368,5,0,1,0,0,0,0,0,0,0
302,267437,1,0,0,0,0,0,0,0,0,0
303,267495,1,0,0,0,0,0,0,0,0,0
304,269440,1,0,0,0,0,0,0,0,0,0
305,269442,3,0,0,0,0,0,0,0,0,0
306,269445,4,0,0,0,0,0,0,0,0,0
307,269450,16,1,0,0,0,0,0,0,0,0
308,269454,6,0,0,0,0,0,0,0,0,0
309,269455,5,0,0,0,0,0,0,0,0,0
310,269457,5,0,0,0,0,0,0,0,0,0
311,269465,3,0,0,0,0,0,0,0,0,0
312,269466,3,0,0,0,0,0,0,0,0,0
313,269482,4,0,0,0,0,0,0,0,0,0
314,269689,1,0,0,0,0,0,0,0,0,0
315,269744,1,0,0,0,0,0,0,0,0,0
316,269749,1,0,0,0,0,0,0,0,0,0
317,270302,5,0,0,0,0,0,0,0,0,0
318,270316,1,0,0,0,0,0,0,0,0,0
319,270323,1,0,0,0,0,0,0,0,0,0
320,270326,7,0,0,0,0,0,0,0,0,0
321,270327,6,0,0,0,0,0,0,0,0,0
322,270360,1,0,0,0,0,0,0,0,0,0
323,270361,1,0,0,0,0,0,0,0,0,0
324,270362,1,0,0,0,0,0,0,0,0,0
325,270363,3,0,0,0,0,0,0,0,0,0
326,270369,2,0,0,0,0,0,0,0,0,0
327,270371,1,0,0,0,0,0,0,0,0,0
328,270385,1,0,0,0,0,0,0,0,0,0
329,270386,2,0,0,0,0,0,0,0,0,0
330,270506,1,0,0,0,0,0,0,0,0,0
331,270544,3,0,0,0,0,0,0,0,0,0
332,270568,7,0,0,0,0,0,0,0,0,0
333,270569,2,0,0,0,0,0,0,0,0,0
334,270571,2,0,0,0,0,0,0,0,0,0
335,270584,1,0,0,0,0,0,0,0,0,0
336,270587,1,0,0,0,0,0,0,0,0,0
337,270605,2,0,0,0,0,0,0,0,0,0
338,270772,4,0,0,0,0,0,0,0,0,0
339,270909,2,0,0,0,0,0,0,0,0,0
340,272489,1,0,0,0,0,0,0,0,0,0
341,272541,4,0,0,0,0,0,0,0,0,0
342,272544,1,0,0,0,0,0,0,0,0,0
343,272549,4,0,0,0,0,0,0,0,0,0
344,272550,1,0,0,0,0,0,0,0,0,0
345,272581,1,0,0,0,0,0,0,0,0,0
346,272840,2,0,0,0,0,0,0,0,0,0
347,272856,1,0,0,0,0,0,0,0,0,0
348,273352,6,0,0,0,0,0,0,0,0,0
349,273366,2,0,0,0,0,0,0,0,0,0
350,273432,3,0,0,0,0,0,0,0,0,0
351,273467,1,0,0,0,0,0,0,0,0,0
352,273472,1,0,0,0,0,0,0,0,0,0
353,273487,1,0,0,0,0,0,0,0,0,0
354,274936,1,0,0,0,0,0,0,0,0,0
355,274955,5,0,0,0,0,0,0,0,0,0
356,274997,26,2,0,0,0,0,0,0,0,0
357,275008,1,0,0,0,0,0,0,0,0,0
358,275774,1,0,0,0,0,0,0,0,0,0
359,276224,1,0,0,0,0,0,0,0,0,0
360,276231,1,0,0,0,0,0,0,0,0,0
361,276250,3,0,0,0,0,0,0,0,0,0
362,276362,1,0,0,0,0,0,0,0,0,0
363,277318,1,0,0,0,0,0,0,0,0,0
364,277319,2,0,0,0,0,0,0,0,0,0
365,277320,9,0,0,0,0,1,3,0,0,0
366,277321,2,1,0,0,0,0,0,0,0,0
367,277323,8,0,0,0,0,0,0,0,0,0
368,277406,11,0,2,0,0,0,2,0,0,0
369,277633,1,0,0,0,0,0,0,0,0,0
370,278193,8,0,0,0,0,0,0,0,0,0
371,278217,1,0,0,0,0,0,0,0,0,0
372,279060,1,0,0,0,0,0,0,0,0,0
373,279939,1,0,0,0,0,0,0,0,0,0
374,280265,1,0,0,0,0,0,0,0,0,0
375,280300,1,0,0,0,0,0,0,0,0,0
376,281180,1,0,0,0,0,0,0,0,0,0
377,282578,0,0,0,0,0,0,2,0,0,0
378,282923,4,0,0,0,0,0,0,0,0,0
379,284761,2,0,0,0,0,0,0,0,0,0
380,284859,1,0,0,0,0,0,0,0,0,0
381,285371,1,0,0,0,0,0,0,0,0,0
382,285372,1,0,0,0,0,0,0,0,0,0
383,285376,2,0,0,0,0,0,0,0,0,0
384,285377,1,0,0,0,0,0,0,0,0,0
385,285381,3,0,0,0,0,0,0,0,0,0
386,285382,1,0,0,0,0,0,0,0,0,0
387,285383,4,0,0,0,0,0,0,0,0,0
388,285387,1,0,0,0,0,0,0,0,0,0
389,286411,1,0,0,0,0,0,0,0,0,0
390,286849,1,0,0,0,0,0,0,0,0,0
391,287586,1,0,0,0,0,0,0,0,0,0
392,287727,1,0,0,0,0,0,0,0,0,0
393,287763,10,1,0,0,0,0,0,0,0,0
394,288444,1,0,0,0,0,0,0,0,0,0
395,288455,1,0,0,0,0,0,0,0,0,0
396,288516,2,0,0,0,0,0,0,0,0,0
397,290725,1,0,0,0,0,0,0,0,0,0
398,290738,1,0,0,0,0,0,0,0,0,0
399,291949,3,0,0,0,0,0,0,0,0,0
400,292456,1,0,0,0,0,0,0,0,0,0
401,293479,2,0,0,0,0,0,0,0,0,0
402,293581,1,0,0,0,0,0,0,0,0,0
403,294007,1,0,0,0,0,0,0,0,0,0
404,294015,13,0,0,0,0,0,0,0,0,0
405,294019,1,0,0,0,0,0,0,0,0,0
406,294021,2,0,0,0,0,0,0,0,0,0
407,294022,1,0,0,0,0,0,0,0,0,0
408,294025,3,0,0,0,0,0,0,0,0,0
409,294026,1,0,0,0,0,0,0,0,0,0
410,294040,3,0,0,0,0,0,0,0,0,0
411,294058,2,0,0,0,0,0,0,0,0,0
412,294059,2,0,0,0,0,0,0,0,0,0
413,294062,4,0,0,0,0,0,0,0,0,0
414,294063,4,0,0,0,0,0,0,0,0,0
415,294064,2,0,0,0,0,0,0,0,0,0
416,294068,1,0,0,0,0,0,0,0,0,0
417,294070,1,0,0,0,0,0,0,0,0,0
418,294091,1,0,0,0,0,0,0,0,0,0
419,294092,4,0,0,0,0,0,0,0,0,0
420,294093,4,0,0,0,0,0,0,0,0,0
421,294094,1,0,0,0,0,0,0,0,0,0
422,294095,1,0,0,0,0,0,0,0,0,0
423,294141,7,0,0,0,0,0,0,0,0,0
424,294143,2,0,0,0,0,0,0,0,0,0
425,294163,5,0,0,0,0,0,0,0,0,0
426,294164,5,0,0,0,0,0,0,0,0,0
427,294165,5,0,0,0,0,0,0,0,0,0
428,294166,6,0,0,0,0,0,0,0,0,0
429,294167,4,0,0,0,0,0,0,0,0,0
430,294168,6,0,0,0,0,0,0,0,0,0
431,294169,6,0,0,0,0,0,0,0,0,0
432,294170,6,0,0,0,0,0,0,0,0,0
433,294173,6,0,0,0,0,0,0,0,0,0
434,294304,2,0,0,0,0,0,0,0,0,0
435,294571,2,0,0,0,0,0,0,0,0,0
436,294662,2,0,0,0,0,0,0,0,0,0
437,294845,1,0,0,0,0,0,0,0,0,0
438,294859,6,0,0,0,0,0,0,0,0,0
439,294894,3,1,0,0,0,0,0,0,0,0
440,295003,2,0,0,0,0,0,0,0,0,0
441,295212,2,0,0,0,0,0,5,0,0,0
442,295247,1,0,0,0,0,0,0,0,0,0
443,299776,2,0,0,0,0,0,0,0,0,0
444,300150,1,0,0,0,0,0,0,0,0,0
445,300184,1,0,0,0,0,0,0,0,0,0
446,300219,1,0,0,0,0,0,0,0,0,0
447,300315,4,0,0,0,0,0,0,0,0,0
448,300320,2,0,0,0,0,0,0,0,0,0
449,300331,1,0,0,0,0,0,0,0,0,0
450,301482,2,0,0,0,0,0,0,0,0,0
451,301719,4,0,0,0,0,0,0,0,0,0
452,301984,0,0,0,1,0,0,7,0,0,0
453,303255,1,0,0,0,0,0,0,0,0,0
454,303600,1,0,0,0,0,0,0,0,0,0
455,303643,1,0,0,0,0,0,1,0,0,0
456,303661,1,0,0,0,0,0,0,0,0,0
457,303715,1,0,0,0,0,0,0,0,0,0
458,303776,2,0,0,0,0,0,0,0,0,0
459,303809,1,0,0,0,0,0,0,0,0,0
460,303822,1,0,0,0,0,0,0,0,0,0
461,303870,1,0,0,0,0,0,0,0,0,0
462,303871,2,0,0,0,0,0,0,0,0,0
463,303922,1,0,0,0,0,0,0,0,0,0
464,303924,1,0,0,0,0,0,0,0,0,0
465,306528,1,0,0,0,0,0,0,0,0,0
466,307115,4,0,0,0,0,0,0,0,0,0
467,307124,1,0,0,0,0,0,0,0,0,0
468,307142,1,0,0,0,0,0,0,0,0,0
469,307164,7,0,0,0,0,0,0,0,0,0
470,307168,5,0,0,0,0,0,0,0,0,0
471,307290,1,0,0,0,0,0,0,0,0,0
472,307322,2,0,0,0,0,0,0,0,0,0
473,307430,1,0,0,0,0,0,0,0,0,0
474,310388,6,0,0,0,0,0,0,0,0,0
475,310397,1,0,0,0,0,0,0,0,0,0
476,310398,1,0,0,0,0,0,0,0,0,0
477,310402,5,0,0,0,0,0,0,0,0,0
478,310404,17,0,0,0,0,0,0,0,0,0
479,310406,7,0,0,0,0,0,0,0,0,0
480,310415,1,0,0,0,0,0,0,0,0,0
481,310418,2,0,0,0,0,0,0,0,0,0
482,310420,1,0,0,0,0,0,0,0,0,0
483,310423,2,0,0,0,0,0,0,0,0,0
484,310424,1,0,0,0,0,0,0,0,0,0
485,310428,1,0,0,0,0,0,0,0,0,0
486,310429,1,0,0,0,0,0,0,0,0,0
487,310430,3,0,0,0,0,0,0,0,0,0
488,310443,7,0,0,0,0,0,0,0,0,0
489,310444,6,0,0,0,0,0,0,0,0,0
490,310484,1,0,0,0,0,0,0,0,0,0
491,310508,3,0,0,0,0,0,0,0,0,0
492,310518,1,0,0,0,0,0,0,0,0,0
493,311815,1,0,0,0,0,0,0,0,0,0
494,311833,2,0,0,0,0,0,0,0,0,0
495,311839,1,0,0,0,0,0,0,0,0,0
496,311858,0,0,0,0,0,0,1,0,0,0
497,311891,2,0,0,0,0,0,2,0,0,0
498,311914,1,0,0,0,0,0,0,0,0,0
499,312957,14,0,0,0,0,0,0,0,0,0
500,313169,1,0,0,0,0,0,0,0,0,0
501,313214,4,0,0,0,0,0,0,0,0,0
502,313316,5,0,0,0,0,0,0,0,0,0
503,313346,2,0,0,0,0,0,0,0,0,0
504,313368,1,0,0,0,0,0,0,0,0,0
505,313376,0,0,0,0,0,0,1,0,0,0
506,313426,1,0,0,0,0,0,0,0,0,0
507,316655,4,0,0,0,0,0,0,0,0,0
508,316671,5,0,0,0,0,0,0,0,0,0
509,316692,1,0,0,0,0,0,0,0,0,0
510,317817,5,0,1,0,0,1,7,0,0,0
511,317916,1,0,0,0,0,0,0,0,0,0
512,318895,1,0,0,0,0,0,0,0,0,0
513,318913,6,0,0,0,0,0,0,0,0,0
514,318948,2,0,0,0,0,0,0,0,0,0
515,320713,1,0,0,0,0,0,0,0,0,0
516,320724,1,0,0,0,0,0,0,0,0,0
517,322040,7,0,0,0,0,0,0,0,0,0
518,322070,5,0,0,0,0,0,0,0,0,0
519,322415,1,0,0,0,0,0,0,0,0,0
520,322580,23,0,2,0,0,2,4,0,0,0
521,322692,1,0,0,0,0,0,0,0,0,0
522,326418,2,0,1,0,0,0,3,0,0,0
523,326474,6,0,0,0,0,0,0,0,0,0
524,326480,6,0,0,0,0,0,0,0,0,0
525,326730,1,0,0,0,0,0,0,0,0,0
526,326831,1,0,0,0,0,0,0,0,0,0
527,328849,1,0,0,0,0,0,0,0,0,0
528,328898,1,0,0,0,0,0,0,0,0,0
529,330064,5,0,0,0,0,0,0,0,0,0
530,330764,1,0,0,0,0,0,0,0,0,0
531,331899,6,0,0,0,0,0,0,0,0,0
532,331900,5,0,0,0,0,0,0,0,0,0
533,331903,4,0,0,0,0,0,0,0,0,0
534,331985,5,0,0,0,0,0,0,0,0,0
535,332250,1,0,0,0,0,0,0,0,0,0
536,332365,1,0,0,0,0,0,0,0,0,0
537,332366,4,0,0,0,0,0,0,0,0,0
538,332367,43,0,1,1,0,0,4,0,0,0
539,332371,1,0,0,0,0,0,0,0,0,0
540,332498,1,0,0,0,0,0,0,0,0,0
541,334527,1,0,0,0,0,0,0,0,0,0
542,334589,1,0,0,0,0,0,0,0,0,0
543,334595,1,0,0,0,0,0,0,0,0,0
544,334629,21,0,0,0,0,0,0,0,0,0
545,334657,6,0,0,0,0,0,0,0,0,0
546,334811,1,0,0,0,0,0,0,0,0,0
547,334814,3,0,0,0,0,0,2,0,0,0
548,334820,2,0,0,0,0,0,0,0,0,0
549,334821,6,0,0,0,0,0,0,0,0,0
550,334822,6,0,0,0,0,0,0,0,0,0
551,334825,4,0,0,0,0,0,0,0,0,0
552,334827,3,0,0,0,0,0,0,0,0,0
553,334829,15,2,0,0,0,0,0,0,0,0
554,334830,8,0,0,0,0,0,0,0,0,0
555,334837,12,0,0,0,0,0,0,0,0,0
556,334845,9,0,0,0,0,0,0,0,0,0
